cfg,class,video,tag,psnr_y,psnr_u,psnr_v,overall_psnr,ssim_y,ms_ssim_y,vmaf,vmaf_neg,psnr_hvs,ciede2k,apsnr_y,apsnr_u,apsnr_v,overall_apsnr
LD,A2,OldTownCross_1920x1080p50.y4m,libaom-v3.12.0-unconstrained,3.6111,9.5563,5.4417,3.6566,1.1471,1.0054,2.1001,1.1416,5.0663,11.5684,3.1316,7.9801,5.0721,3.3323
LD,A2,OldTownCross_1920x1080p50.y4m,v2.0.0,-1.8261,-27.4417,-20.1228,-3.4501,-2.5466,-2.9658,-3.9866,-3.8974,-0.3596,-9.8425,-2.2102,-28.7206,-20.3392,-3.7334
LD,A2,OldTownCross_1920x1080p50.y4m,v3.0.0,-3.7025,-30.4043,-21.056,-5.3358,-3.1693,-3.3329,-2.1818,-3.1486,-1.8989,-12.2412,-4.1402,-31.8367,-21.296,-5.6771
LD,A2,OldTownCross_1920x1080p50.y4m,v4.0.0,-12.9789,-39.3774,-31.1194,-14.6361,-11.675,-11.7031,-11.551,-12.8208,-10.8367,-21.7895,-13.6556,-40.9658,-31.3987,-15.2831
LD,A2,OldTownCross_1920x1080p50.y4m,v5.0.0,-14.7369,-45.5117,-39.3426,-16.8805,-13.4806,-13.3767,-12.8895,-14.2013,-12.8332,-26.5614,-15.4491,-47.0701,-39.6054,-17.5954
LD,A2,OldTownCross_1920x1080p50.y4m,v6.0.0,-16.8198,-48.7107,-40.8794,-18.9901,-15.546,-14.9336,-15.7632,-16.7379,-16.2626,-32.3464,-17.508,-50.2076,-41.1073,-19.7231
LD,A2,OldTownCross_1920x1080p50.y4m,v7.0.0,-17.8981,-49.9559,-42.7815,-20.1315,-16.8354,-16.1731,-17.0086,-18.0122,-17.6225,-33.3437,-18.659,-51.4562,-42.9946,-20.9242
LD,A2,OldTownCross_1920x1080p50.y4m,v8.0.0,-19.2384,-50.5524,-43.1879,-21.393,-17.9003,-17.4745,-17.557,-18.673,-19.0021,-34.8609,-19.9916,-52.0921,-43.4004,-22.1725
LD,A2,OldTownCross_1920x1080p50.y4m,v9.0.0,-22.2999,-49.4278,-39.8146,-23.9713,-21.4149,-20.295,-20.7833,-21.669,-22.2206,-35.368,-23.079,-51.1144,-40.0806,-24.6985
LD,A2,PedestrianArea_1920x1080p25.y4m,libaom-v3.12.0-constrained,10.4846,1.0786,6.0015,9.6505,6.4695,4.9541,10.7169,10.3316,10.9168,10.4801,13.1984,1.5261,6.9189,12.1453
LD,A2,PedestrianArea_1920x1080p25.y4m,libaom-v3.12.0-unconstrained,3.9739,2.1491,6.0529,3.9696,2.5618,3.0134,1.0942,0.8074,3.8235,6.5916,4.3369,2.1674,6.3459,4.383
LD,A2,PedestrianArea_1920x1080p25.y4m,v2.0.0,-1.3779,-6.4006,-1.2759,-1.6255,-1.5937,-1.7229,-3.1151,-2.9231,-0.5397,-0.5118,-1.4142,-6.523,-1.3811,-1.6691
LD,A2,PedestrianArea_1920x1080p25.y4m,v3.0.0,-7.8708,-12.8536,-7.4935,-8.1054,-7.0626,-7.8049,-7.8152,-7.6505,-6.1928,-5.9075,-7.952,-12.9192,-7.6271,-8.2115
LD,A2,PedestrianArea_1920x1080p25.y4m,v4.0.0,-12.6722,-22.7161,-17.0735,-13.4512,-12.0913,-12.9301,-13.3326,-12.9225,-11.2287,-12.9249,-12.7785,-22.7758,-17.1833,-13.5661
LD,A2,PedestrianArea_1920x1080p25.y4m,v5.0.0,-13.7723,-25.9996,-18.0709,-14.6603,-13.1616,-14.0729,-14.8504,-14.3847,-12.339,-15.0884,-13.8819,-25.9943,-18.1447,-14.7696
LD,A2,PedestrianArea_1920x1080p25.y4m,v6.0.0,-15.6624,-28.8965,-22.6838,-16.7821,-14.6055,-15.3796,-16.9341,-16.2592,-15.0217,-20.9061,-15.7494,-28.8969,-22.711,-16.8655
LD,A2,PedestrianArea_1920x1080p25.y4m,v7.0.0,-16.9188,-31.3953,-24.5084,-18.1442,-15.6285,-16.491,-18.3935,-17.7918,-16.2293,-22.2724,-17.0132,-31.3918,-24.4602,-18.2157
LD,A2,PedestrianArea_1920x1080p25.y4m,v8.0.0,-17.4827,-31.9891,-24.6539,-18.6821,-16.1183,-17.0403,-18.1287,-17.6555,-16.7568,-22.6357,-17.5755,-31.9499,-24.6404,-18.7518
LD,A2,PedestrianArea_1920x1080p25.y4m,v9.0.0,-17.9661,-30.7698,-23.838,-19.0005,-16.9375,-17.3896,-19.2832,-18.5891,-17.6214,-22.1416,-18.1301,-30.9315,-24.051,-19.1847
LD,A2,RitualDance_1920x1080_5994_10bit_420.y4m,libaom-v3.12.0-constrained,9.1774,-7.8883,-4.2556,7.6288,3.4306,3.1931,14.0438,14.2934,7.823,0.5092,14.1619,-6.9827,-2.3559,12.2045
LD,A2,RitualDance_1920x1080_5994_10bit_420.y4m,libaom-v3.12.0-unconstrained,1.7185,-3.4738,-2.0222,1.2508,0.3924,0.7274,1.0008,1.0391,1.0085,-1.5315,2.5133,-3.0611,-1.3662,2.2218
LD,A2,RitualDance_1920x1080_5994_10bit_420.y4m,v2.0.0,-2.6243,-12.2323,-8.0124,-3.3203,-2.3302,-2.4912,-3.7819,-3.5228,-2.6924,-5.3627,-2.6284,-12.4818,-8.2583,-3.3426
LD,A2,RitualDance_1920x1080_5994_10bit_420.y4m,v3.0.0,-8.13,-16.3671,-13.6471,-8.7736,-7.9205,-8.1575,-9.0335,-8.8501,-7.5959,-11.6169,-8.1512,-16.6362,-13.9618,-8.8805
LD,A2,RitualDance_1920x1080_5994_10bit_420.y4m,v4.0.0,-15.8257,-26.1567,-21.9085,-16.6063,-16.8071,-16.8308,-17.4558,-17.2116,-15.4463,-18.786,-15.8508,-26.4981,-22.0344,-16.7453
LD,A2,RitualDance_1920x1080_5994_10bit_420.y4m,v5.0.0,-16.8829,-29.8979,-23.4911,-17.8303,-17.593,-17.6929,-18.884,-18.5997,-16.539,-20.3065,-16.9208,-30.0676,-23.6318,-17.9951
LD,A2,RitualDance_1920x1080_5994_10bit_420.y4m,v6.0.0,-18.7656,-31.8976,-25.972,-19.7564,-19.5152,-19.5834,-21.4575,-21.0964,-18.3849,-22.8088,-18.7817,-32.1851,-26.1469,-19.8744
LD,A2,RitualDance_1920x1080_5994_10bit_420.y4m,v7.0.0,-20.2075,-34.3644,-27.9016,-21.2817,-21.022,-21.0212,-23.1608,-22.7698,-19.8582,-24.5531,-20.2429,-34.6289,-28.0754,-21.4065
LD,A2,RitualDance_1920x1080_5994_10bit_420.y4m,v8.0.0,-20.8104,-36.0634,-30.1921,-22.0332,-21.5619,-21.6111,-23.0499,-22.7533,-20.6171,-25.1862,-20.8472,-36.3832,-30.4003,-22.145
LD,A2,RitualDance_1920x1080_5994_10bit_420.y4m,v9.0.0,-22.2771,-34.0458,-29.3553,-23.1994,-22.8409,-22.7638,-25.6361,-25.1506,-22.0175,-24.5122,-22.5881,-34.6243,-29.9315,-23.6408
LD,A2,Riverbed_1920x1080p25.y4m,libaom-v3.12.0-constrained,16.5626,3.4626,-3.3643,15.4618,13.1321,14.1434,29.3307,26.5086,12.2479,16.8708,29.6261,9.4669,1.3171,28.7292
LD,A2,Riverbed_1920x1080p25.y4m,libaom-v3.12.0-unconstrained,0.7597,1.5574,0.8331,0.8146,0.4755,0.4921,0.134,-0.8341,0.6288,4.5076,1.0012,1.417,0.2027,1.2339
LD,A2,Riverbed_1920x1080p25.y4m,v2.0.0,-4.6594,3.8982,-13.8115,-4.5958,-3.2882,-4.0846,-6.6453,-6.4043,-3.3282,-1.2636,-4.7117,4.0953,-14.2336,-4.7756
LD,A2,Riverbed_1920x1080p25.y4m,v3.0.0,-7.4691,-6.2976,-7.448,-7.4109,-4.9019,-6.097,-7.0542,-6.936,-5.9185,-7.2292,-7.549,-6.3209,-7.4888,-7.805
LD,A2,Riverbed_1920x1080p25.y4m,v4.0.0,-9.512,-17.7663,-28.0591,-10.3244,-6.8159,-8.3353,-9.1116,-8.7901,-8.1647,-11.886,-9.6307,-17.8978,-28.4287,-10.6232
LD,A2,Riverbed_1920x1080p25.y4m,v5.0.0,-9.8006,-19.0258,-33.6245,-10.8103,-6.9827,-8.5645,-9.4564,-9.1311,-8.425,-12.8065,-9.9155,-19.1804,-34.0909,-11.0417
LD,A2,Riverbed_1920x1080p25.y4m,v6.0.0,-11.7456,-26.4196,-41.3995,-13.1561,-8.5755,-10.116,-12.0898,-11.7818,-10.845,-16.5898,-11.8436,-26.7007,-41.9209,-13.167
LD,A2,Riverbed_1920x1080p25.y4m,v7.0.0,-12.2463,-33.1877,-52.4698,-14.3718,-8.9792,-10.551,-13.359,-13.0364,-11.609,-18.9799,-12.3619,-33.6355,-53.099,-14.1742
LD,A2,Riverbed_1920x1080p25.y4m,v8.0.0,-12.7027,-33.9048,-52.7397,-14.8356,-9.3265,-10.9408,-13.4383,-13.1621,-12.0839,-19.3904,-12.799,-34.3387,-53.3218,-14.6129
LD,A2,Riverbed_1920x1080p25.y4m,v9.0.0,-16.2322,-35.601,-55.0563,-18.2567,-12.9721,-14.4418,-16.708,-16.4562,-15.4309,-21.7795,-16.6505,-36.3638,-55.9067,-18.3225
LD,A2,RushFieldCuts_1920x1080_2997.y4m,libaom-v3.12.0-constrained,16.2872,-5.2043,-4.3744,14.4663,18.8639,16.4204,25.4421,25.0969,19.7123,10.743,24.9068,-4.7177,-4.3564,22.7577
LD,A2,RushFieldCuts_1920x1080_2997.y4m,libaom-v3.12.0-unconstrained,6.9219,1.286,2.9883,6.3743,6.7348,6.713,7.2733,6.8908,6.7052,8.8699,7.5495,1.0381,2.7306,7.4807
LD,A2,RushFieldCuts_1920x1080_2997.y4m,v2.0.0,-0.5002,-7.1585,-8.3646,-1.1165,-1.4643,-1.4724,-0.9911,-0.9874,-0.0058,-1.7424,-0.7184,-7.4927,-8.6574,-1.0549
LD,A2,RushFieldCuts_1920x1080_2997.y4m,v3.0.0,-3.3562,-11.4706,-11.0732,-4.0323,-3.9635,-4.1108,-4.4459,-3.8643,-2.3621,-5.7618,-3.5486,-11.9083,-11.4507,-3.976
LD,A2,RushFieldCuts_1920x1080_2997.y4m,v4.0.0,-5.6451,-19.0043,-16.6689,-6.707,-6.5276,-6.433,-6.5819,-6.0071,-4.6434,-9.6604,-5.9321,-19.4941,-17.088,-6.6094
LD,A2,RushFieldCuts_1920x1080_2997.y4m,v5.0.0,-6.5441,-23.8316,-19.3664,-7.8875,-7.2997,-7.2241,-6.7208,-6.2908,-5.5415,-12.2099,-6.8354,-24.1224,-19.6361,-7.6652
LD,A2,RushFieldCuts_1920x1080_2997.y4m,v6.0.0,-6.7204,-24.0887,-20.6124,-8.123,-7.4913,-7.3448,-6.6012,-6.0809,-6.609,-14.8173,-6.9789,-24.3744,-20.8395,-7.8931
LD,A2,RushFieldCuts_1920x1080_2997.y4m,v7.0.0,-7.5554,-25.1141,-20.3982,-8.9024,-8.4873,-8.1995,-7.7177,-7.2542,-7.5505,-15.9788,-7.8342,-25.3842,-20.6038,-8.7375
LD,A2,RushFieldCuts_1920x1080_2997.y4m,v8.0.0,-8.5963,-24.8122,-20.0515,-9.8257,-9.4699,-9.125,-8.1736,-7.7335,-8.506,-16.4133,-8.9103,-25.0393,-20.198,-9.7247
LD,A2,RushFieldCuts_1920x1080_2997.y4m,v9.0.0,-11.0251,-22.0266,-15.7683,-11.7165,-11.6944,-11.1619,-11.4143,-11.049,-10.9838,-16.7785,-11.8263,-22.4728,-16.1105,-12.3064
LD,A2,Skater227_1920x1080_30fps.y4m,libaom-v3.12.0-constrained,19.589,-8.8331,-12.6459,15.4734,9.3608,10.6694,29.2997,27.9613,14.7096,0.1873,27.0138,-6.5388,-10.6514,23.6395
LD,A2,Skater227_1920x1080_30fps.y4m,libaom-v3.12.0-unconstrained,0.8229,-4.8416,-6.5978,-0.0591,-0.5998,-0.1185,2.2285,1.5065,-0.0177,-3.7432,2.0801,-4.1165,-6.0071,1.461
LD,A2,Skater227_1920x1080_30fps.y4m,v2.0.0,-2.1492,-5.2092,-5.6292,-2.5449,-1.6269,-1.898,-3.5121,-3.1679,-2.2702,-4.4964,-2.3259,-5.3843,-5.7532,-2.6189
LD,A2,Skater227_1920x1080_30fps.y4m,v3.0.0,-12.2556,-10.3173,-10.2692,-12.0325,-12.6554,-13.0245,-12.2863,-12.2375,-11.8412,-10.768,-12.2406,-10.6095,-10.0129,-12.0799
LD,A2,Skater227_1920x1080_30fps.y4m,v4.0.0,-19.2514,-20.7595,-20.3725,-19.4479,-19.8943,-20.1342,-19.3652,-19.2972,-19.1289,-18.0021,-19.1246,-20.9495,-20.2487,-19.2981
LD,A2,Skater227_1920x1080_30fps.y4m,v5.0.0,-20.2401,-21.7108,-21.9973,-20.4532,-20.922,-21.183,-19.9952,-20.1481,-20.1584,-19.4601,-20.0832,-21.8963,-21.9494,-20.2686
LD,A2,Skater227_1920x1080_30fps.y4m,v6.0.0,-24.1017,-27.5661,-27.424,-24.5171,-24.4294,-24.84,-23.7488,-23.9125,-23.8511,-26.0026,-23.9218,-27.6768,-27.7633,-24.2772
LD,A2,Skater227_1920x1080_30fps.y4m,v7.0.0,-25.3207,-31.2642,-32.261,-26.1161,-25.653,-25.9839,-25.4928,-25.5393,-25.3519,-27.9262,-25.1496,-31.7672,-32.683,-25.803
LD,A2,Skater227_1920x1080_30fps.y4m,v8.0.0,-25.3579,-31.0198,-32.6168,-26.153,-25.7707,-26.0924,-24.0912,-24.5504,-25.3965,-27.6327,-25.1975,-31.4761,-32.6898,-25.8313
LD,A2,Skater227_1920x1080_30fps.y4m,v9.0.0,-27.7312,-31.3121,-30.9108,-28.148,-27.8863,-28.2311,-28.5305,-28.7017,-27.606,-29.297,-27.7665,-32.1388,-31.733,-28.1611
LD,A2,ToddlerFountainCropped_1080x1080p2997_yuv420p10le_130frames.y4m,libaom-v3.12.0-constrained,14.2016,-6.3314,-7.9101,12.9121,12.7494,10.7515,43.8917,39.7894,14.0458,9.0316,28.6304,-4.2295,-4.6425,28.2295
LD,A2,ToddlerFountainCropped_1080x1080p2997_yuv420p10le_130frames.y4m,libaom-v3.12.0-unconstrained,1.0968,1.2016,-2.5315,0.9359,0.0205,0.118,2.4791,1.2045,0.5714,-0.0059,1.118,1.0794,-2.6619,1.2592
LD,A2,ToddlerFountainCropped_1080x1080p2997_yuv420p10le_130frames.y4m,v2.0.0,-2.5627,-2.5849,-24.8011,-3.1732,-2.4887,-2.4942,-4.829,-4.8299,-2.2107,-6.823,-2.6371,-2.2216,-25.0992,-3.0805
LD,A2,ToddlerFountainCropped_1080x1080p2997_yuv420p10le_130frames.y4m,v3.0.0,-5.2243,-1.8603,-31.2154,-5.7816,-3.4586,-3.8091,-7.7501,-7.5842,-4.0372,-12.2323,-5.3169,-1.2072,-31.5784,-5.8358
